Date,Recip_County,Recip_State,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_5Plus,Administered_Dose1_Recip_5PlusPop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_5Plus,Series_Complete_5PlusPop_Pct,Series_Complete_5to17,Series_Complete_5to17Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Booster_Doses,Booster_Doses_Vax_Pct,Booster_Doses_5Plus,Booster_Doses_5Plus_Vax_Pct,Booster_Doses_12Plus,Booster_Doses_12Plus_Vax_Pct,Booster_Doses_18Plus,Booster_Doses_18Plus_Vax_Pct,Booster_Doses_50Plus,Booster_Doses_50Plus_Vax_Pct,Booster_Doses_65Plus,Booster_Doses_65Plus_Vax_Pct,Second_Booster_50Plus,Second_Booster_50Plus_Vax_Pct,Second_Booster_65Plus,Second_Booster_65Plus_Vax_Pct,Metro_status,Census2019,Census2019_5PlusPop,Census2019_5to17Pop,Census2019_12PlusPop,Census2019_18PlusPop,Census2019_65PlusPop,Bivalent_Booster_5Plus,Bivalent_Booster_5Plus_Pop_Pct,Bivalent_Booster_12Plus,Bivalent_Booster_12Plus_Pop_Pct,Bivalent_Booster_18Plus,Bivalent_Booster_18Plus_Pop_Pct,Bivalent_Booster_65Plus,Bivalent_Booster_65Plus_Pop_Pct
2/8/23,Unknown County,MI,94.2,891051,,875793,,651142,,571108,,122827,,361813,,360568,,121389,,252982,,239179,,59696,,256388,70.9,256295,71.1,245461,95,232972,95,139348,95,80565,95,437811,95,276310,95,,,,,,,,777211,,769511,,754549,,402844,
2/8/23,Putnam County,MO,91.3,1929,41.1,1929,43.8,1910,47.8,1861,51.1,828,70.8,1676,35.7,1676,38,49,6.4,1665,41.7,1627,44.7,749,64,930,55.5,930,55.5,930,55.9,924,56.8,803,68.9,586,78.2,398,49.6,334,57,Non-metro,4696,4407,765,3997,3642,1170,409,9.3,409,10.2,407,11.2,306,26.2
2/8/23,Unknown County,MS,98.1,39631,,39601,,39142,,37672,,6872,,29575,,29567,,1298,,29271,,28269,,5687,,11519,38.9,11519,39,11490,39.3,11362,40.2,8836,64.5,5449,95,841,9.5,523,9.6,,,,,,,,2166,,2146,,2120,,773,
2/8/23,Denton County,TX,98.9,632363,71.3,629525,75.6,600731,80.2,549606,81.8,93476,95,556615,62.7,555688,66.7,67569,41.9,532483,71.1,488119,72.7,85001,90.9,238157,42.8,238143,42.9,234548,44,226102,46.3,128213,60.2,59546,70.1,64820,50.6,35476,59.6,Metro,887207,833159,161446,749075,671713,93499,93922,11.3,92058,12.3,88728,13.2,33453,35.8
2/8/23,Northampton County,NC,96.8,12168,62.5,12145,65.4,11910,68.6,11469,71.1,4870,92.7,9837,50.5,9827,52.9,514,21.1,9659,55.6,9313,57.7,4101,78,3886,39.5,3886,39.5,3872,40.1,3828,41.1,3353,48.4,2290,55.8,1496,44.6,1154,50.4,Non-metro,19483,18570,2438,17363,16132,5256,1803,9.7,1789,10.3,1776,11,1208,23
2/8/23,Unknown County,CA,97.7,1058371,,1055428,,1036579,,983749,,179115,,700649,,699879,,30350,,689459,,669529,,131716,,221516,31.6,221487,31.6,220132,31.9,217505,32.5,137968,45.9,80853,61.4,36010,26.1,16183,20,,,,,,,,87228,,86147,,84673,,21926,
2/8/23,Lafayette County,MO,91.3,17579,53.7,17543,57,17113,61.4,16150,64.1,5353,86.4,15524,47.5,15514,50.4,1154,20.6,15191,54.5,14360,57,4922,79.5,7522,48.5,7522,48.5,7465,49.1,7277,50.7,5657,62.8,3505,71.2,2845,50.3,2011,57.4,Metro,32708,30768,5591,27868,25177,6194,3374,11,3350,12,3293,13.1,2035,32.9
2/8/23,Elbert County,GA,88.9,9386,48.9,9384,51.9,9289,56.7,8919,59.3,3253,79.6,8377,43.6,8376,46.3,388,12.8,8302,50.7,7988,53.1,3038,74.3,3654,43.6,3654,43.6,3646,43.9,3608,45.2,2924,55.2,1924,63.3,1167,39.9,851,44.2,Non-metro,19194,18075,3041,16369,15034,4087,1298,7.2,1295,7.9,1283,8.5,827,20.2
2/8/23,Logan County,KY,94.1,16089,59.4,16068,63.4,15823,69.2,15047,72.4,4886,95,14278,52.7,14263,56.3,864,19,14071,61.5,13399,64.5,4490,88.9,6513,45.6,6512,45.7,6488,46.1,6388,47.7,5049,60.1,3171,70.6,2260,44.8,1666,52.5,Non-metro,27102,25330,4546,22867,20784,5051,2325,9.2,2318,10.1,2302,11.1,1478,29.3
2/8/23,Parker County,TX,98.9,76768,53.7,76451,57,74504,62.1,70227,65.3,20197,90.4,67507,47.2,67398,50.3,5243,19.7,65849,54.9,62155,57.8,18214,81.6,25325,37.5,25325,37.6,25067,38.1,24654,39.7,18721,50.9,11262,61.8,8480,45.3,5854,52,Metro,142878,134108,26562,120030,107546,22331,10061,7.5,9937,8.3,9737,9.1,5533,24.8
2/8/23,Murray County,OK,93.8,7638,54.3,7624,57.4,7490,62.4,7104,65.6,2422,85.4,6522,46.3,6519,49.1,419,17.2,6416,53.4,6100,56.3,2119,74.7,2910,44.6,2910,44.6,2892,45.1,2854,46.8,2239,58.3,1408,66.4,840,37.5,633,45,Non-metro,14073,13271,2435,12012,10836,2837,931,7,918,7.6,906,8.4,579,20.4
2/8/23,Dakota County,MN,94.7,335888,78.3,329859,82.1,307590,85.2,282127,86.8,62676,95,311838,72.7,308242,76.8,44987,58.7,287945,79.8,263255,81,59751,94.8,210603,67.5,210475,68.3,203925,70.8,191081,72.6,111035,84.1,54845,91.8,78289,70.5,44606,81.3,Metro,429021,401596,76630,360860,324966,63011,116092,28.9,112310,31.1,107109,33,43164,68.5
2/8/23,Hutchinson County,SD,96.7,4626,63.4,4601,69,4513,75.2,4264,78.3,1706,95,4102,56.3,4087,61.3,282,23,4014,66.8,3805,69.9,1566,93.8,2321,56.6,2320,56.8,2314,57.6,2258,59.3,1783,69.1,1182,75.5,903,50.6,681,57.6,Non-metro,7291,6669,1225,6005,5444,1670,982,14.7,980,16.3,961,17.7,613,36.7
2/8/23,Cheshire County,NH,93.7,56782,74.6,56614,77.9,55239,82.1,52169,83.4,17095,95,47504,62.4,47419,65.3,3231,32,46618,69.3,44188,70.6,14946,95,24648,51.9,24645,52,24511,52.6,23755,53.8,17122,61.7,10119,67.7,8714,50.9,5915,58.5,Non-metro,76085,72672,10106,67314,62566,15734,13354,18.4,13180,19.6,12850,20.5,7011,44.6
2/8/23,Lubbock County,TX,98.9,177791,57.2,177295,61.1,172498,66,161662,68.2,37752,95,155006,49.9,154884,53.4,12991,24.4,151082,57.8,141893,59.9,34219,86.7,61377,39.6,61377,39.6,60837,40.3,59659,42,38576,56.2,21961,64.2,16734,43.4,11098,50.5,Metro,310569,290261,53217,261363,237044,39476,22790,7.9,22538,8.6,22108,9.3,11027,27.9
2/8/23,Benson County,ND,92.7,4351,63.7,4269,69.9,3873,74.5,3368,76,860,87.4,3821,55.9,3802,62.3,715,42.7,3536,68,3087,69.7,791,80.4,1669,43.7,1669,43.9,1619,45.8,1502,48.7,1014,63.8,595,75.2,482,47.5,331,55.6,Non-metro,6832,6103,1673,5197,4430,984,761,12.5,731,14.1,684,15.4,348,35.4
2/8/23,Grant County,WV,97.1,5919,51.2,5909,54.1,5830,57.8,5651,60.6,2154,74.3,5413,46.8,5407,49.5,230,14.4,5336,52.9,5177,55.5,2005,69.1,2656,49.1,2656,49.1,2644,49.6,2615,50.5,2095,59.7,1378,68.7,721,34.4,548,39.8,Non-metro,11568,10924,1600,10089,9324,2901,682,6.2,677,6.7,674,7.2,458,15.8
2/8/23,Floyd County,IA,97.3,9079,58,9059,61.7,8829,66.3,8343,69.1,3084,88.7,8533,54.6,8521,58,631,24.2,8329,62.5,7890,65.3,2965,85.3,5191,60.8,5191,60.9,5164,62,5055,64.1,3913,75.6,2481,83.7,2396,61.2,1757,70.8,Non-metro,15642,14691,2610,13326,12081,3478,2665,18.1,2645,19.8,2607,21.6,1679,48.3
2/8/23,Jackson County,KS,93.9,9514,72.2,9471,77.2,9065,82.1,8358,84.7,2378,93,8756,66.5,8734,71.2,1013,42.1,8377,75.9,7721,78.3,2235,87.4,4407,50.3,4406,50.4,4340,51.8,4159,53.9,2985,65.7,1695,75.8,1506,50.5,1010,59.6,Metro,13171,12270,2406,11041,9864,2557,1691,13.8,1662,15.1,1603,16.3,886,34.6
2/8/23,Loudoun County,VA,78.2,390262,94.4,384828,95,357291,95,316939,95,53465,95,316516,76.5,313169,81.3,59203,68,289308,85.4,253966,85.1,39393,95,151669,47.9,151520,48.4,144693,50,129571,51,62091,57.6,25030,63.5,36314,58.5,17011,68,Metro,413538,385297,87025,338819,298272,40150,80302,20.8,76684,22.6,71301,23.9,22227,55.4
2/8/23,Horry County,SC,93,244878,69.2,244366,72.3,239697,76.4,229279,78.6,94128,95,209058,59,208779,61.7,12760,27.6,204969,65.3,196019,67.2,82061,92.4,99696,47.7,99691,47.7,99279,48.4,97482,49.7,80937,59.4,55466,67.6,36638,45.3,28188,50.8,Metro,354081,338165,46283,313762,291882,88809,44059,13,43849,14,43381,14.9,30130,33.9
2/8/23,St. Johns County,FL,98.6,214250,80.9,213525,84.8,205352,89.7,189737,91.4,60422,95,192145,72.6,191777,76.2,21440,48.4,184518,80.6,170337,82.1,55484,95,96243,50.1,96233,50.2,95084,51.5,91228,53.6,65712,64,40235,72.5,33649,51.2,23531,58.5,Metro,264672,251781,44300,228894,207481,54654,37040,14.7,36475,15.9,35444,17.1,20735,37.9
2/8/23,Dimmit County,TX,98.9,11673,95,11633,95,11001,95,6140,85,1485,84.9,7194,71.1,7192,76.4,2051,93.8,6713,81.5,5141,71.2,1324,75.7,2472,34.4,2472,34.4,2390,35.6,2237,43.5,1578,58,867,65.5,817,51.8,516,59.5,Non-metro,10124,9410,2187,8236,7223,1749,918,9.8,900,10.9,862,11.9,448,25.6
2/8/23,Judith Basin County,MT,95.9,903,45,902,47.2,890,50.9,884,54.8,425,77.1,826,41.2,826,43.2,13,4.4,818,46.8,813,50.4,405,73.5,435,52.7,435,52.7,430,52.6,428,52.6,370,60.4,273,67.4,189,51.1,151,55.3,Non-metro,2007,1910,297,1747,1613,551,220,11.5,218,12.5,217,13.5,152,27.6
2/8/23,Bradford County,FL,98.6,15387,54.6,15372,57.5,15197,61.8,14617,64.3,4143,81.8,13238,46.9,13233,49.5,656,16.4,13088,53.3,12577,55.3,3917,77.3,4573,34.5,4573,34.6,4558,34.8,4500,35.8,3687,48.7,2483,63.4,1476,40,1112,44.8,Non-metro,28201,26719,3989,24576,22730,5064,1404,5.3,1397,5.7,1386,6.1,898,17.7
2/8/23,Waushara County,WI,96.7,12125,49.6,12081,51.8,11789,54.5,11234,56.2,4733,77.3,11327,46.3,11306,48.5,726,21.9,11060,51.2,10580,52.9,4520,73.9,7393,65.3,7392,65.4,7356,66.5,7204,68.1,5882,76.7,3727,82.5,3668,62.4,2592,69.5,Non-metro,24443,23305,3322,21614,19983,6120,3767,16.2,3749,17.3,3711,18.6,2395,39.1
2/8/23,Russell County,VA,78.2,14554,54.7,14541,57.4,14298,61.1,13707,63.4,4989,83.3,12743,47.9,12738,50.3,702,18.8,12554,53.7,12036,55.7,4388,73.3,4759,37.3,4759,37.4,4750,37.8,4646,38.6,3518,44.1,2174,49.5,1414,40.2,995,45.8,Non-metro,26586,25339,3727,23389,21612,5987,1497,5.9,1494,6.4,1478,6.8,904,15.1
2/8/23,Highland County,OH,98.6,18239,42.3,18205,45,17947,49,17229,52.3,6272,76.8,16812,39,16800,41.5,840,11.2,16596,45.3,15960,48.4,5894,72.2,8259,49.1,8258,49.2,8219,49.5,8093,50.7,6472,60.6,4039,68.5,3027,46.8,2157,53.4,Non-metro,43161,40457,7483,36632,32974,8168,3194,7.9,3176,8.7,3139,9.5,1995,24.4
2/8/23,Butler County,IA,97.3,8927,61.8,8900,64.9,8703,70,8194,73,3232,95,8481,58.7,8460,61.7,618,24.8,8287,66.7,7842,69.8,3134,94.9,5227,61.6,5227,61.8,5185,62.6,5063,64.6,4015,77.1,2656,84.7,2447,60.9,1840,69.3,Non-metro,14439,13721,2492,12424,11229,3301,2657,19.4,2631,21.2,2578,23,1688,51.1
2/8/23,Cameron Parish,LA,96.9,1448,20.8,1448,22,1438,24.1,1411,25.9,423,35.8,1284,18.4,1284,19.5,37,3.3,1275,21.3,1247,22.9,386,32.6,497,38.7,497,38.7,497,39,496,39.8,412,50.4,238,61.7,136,33,94,39.5,Metro,6973,6573,1129,5975,5444,1183,131,2,131,2.2,131,2.4,84,7.1
2/8/23,Cook County,GA,88.9,8532,49.4,8513,52.7,8364,57.7,7870,60.8,2328,80.5,7306,42.3,7303,45.2,493,15.4,7198,49.7,6810,52.6,2104,72.7,2760,37.8,2760,37.8,2754,38.3,2709,39.8,2054,50.6,1217,57.8,701,34.1,485,39.9,Non-metro,17270,16147,3201,14493,12946,2893,789,4.9,789,5.4,775,6,472,16.3
2/8/23,Saguache County,CO,97,2773,40.6,2770,43,2691,45.3,2552,47.4,978,58.4,2527,37,2527,39.2,179,16.8,2472,41.6,2348,43.6,932,55.7,1593,63,1593,63,1593,64.4,1565,66.7,1166,75,730,78.3,628,53.9,425,58.2,Non-metro,6824,6449,1068,5938,5381,1674,690,10.7,690,11.6,685,12.7,415,24.8
2/8/23,Bourbon County,KS,93.9,6135,42.2,6124,45.1,6001,49.6,5659,52.3,2136,72.7,5582,38.4,5576,41.1,408,14.8,5474,45.2,5168,47.7,1998,68,3018,54.1,3018,54.1,3008,55,2926,56.6,2263,67.9,1519,76,1361,60.1,1031,67.9,Non-metro,14534,13575,2751,12105,10824,2940,1584,11.7,1581,13.1,1556,14.4,1009,34.3
2/8/23,Cache County,UT,97.7,89941,70.1,88899,75.5,83489,81.4,74705,83.3,13406,95,77488,60.4,77254,65.6,11459,40.8,73239,71.4,65795,73.4,12360,95,36760,47.4,36728,47.5,35859,49,33722,51.3,17323,70.3,9847,79.7,9105,52.6,6111,62.1,Metro,128289,117737,28054,102623,89683,12570,15091,12.8,14514,14.1,13662,15.2,5790,46.1
2/8/23,Yoakum County,TX,98.9,4182,48,4174,52.6,4075,60.1,3807,64.9,866,83.8,3540,40.6,3539,44.6,265,12.8,3476,51.3,3274,55.8,781,75.6,1203,34,1203,34,1202,34.6,1190,36.3,842,48.4,457,58.5,203,24.1,131,28.7,Non-metro,8713,7930,2066,6781,5864,1033,204,2.6,204,3,200,3.4,109,10.6
2/8/23,Monroe County,TN,97.8,22782,48.9,22764,51.6,22562,55.9,21838,59.3,8159,81.8,20713,44.5,20705,47,823,11.3,20529,50.9,19882,54,7760,77.8,10035,48.4,10035,48.5,10009,48.8,9906,49.8,8296,60.3,5442,70.1,3811,45.9,2839,52.2,Non-metro,46545,44075,7276,40326,36799,9979,3704,8.4,3693,9.2,3672,10,2409,24.1
2/8/23,Coweta County,GA,88.9,77698,52.3,77543,55.5,75685,60.1,70860,62.8,18415,86.9,68508,46.1,68448,49,5442,20.2,66989,53.2,63006,55.9,16905,79.8,30851,45,30848,45.1,30643,45.7,29819,47.3,21311,58.5,11589,68.6,9299,43.6,5908,51,Metro,148509,139760,27005,125910,112755,21189,11581,8.3,11445,9.1,11192,9.9,5659,26.7
2/8/23,Carter County,OK,93.8,27361,56.9,27299,61,26735,66.4,25133,69.6,7860,94.9,22183,46.1,22175,49.5,1747,20.2,21727,54,20428,56.5,6588,79.5,9263,41.8,9263,41.8,9193,42.3,9004,44.1,6942,56,4362,66.2,2660,38.3,1946,44.6,Non-metro,48111,44789,8657,40234,36132,8282,3392,7.6,3368,8.4,3308,9.2,1984,24
2/8/23,Grant County,ND,92.7,659,29,659,30.8,648,33.3,632,34.9,303,43.5,564,24.8,564,26.4,26,7.9,553,28.4,538,29.7,267,38.4,361,64,361,64,361,65.3,361,67.1,323,79.6,257,95,145,44.9,122,47.5,Non-metro,2274,2140,331,1947,1809,696,168,7.9,168,8.6,168,9.3,130,18.7
2/8/23,St. Louis County,MN,94.7,151233,76,149297,78.9,142224,81.5,134105,83.1,40363,95,138532,69.6,137457,72.7,14059,50.8,131164,75.2,123398,76.4,37916,95,92105,66.5,92057,67,89839,68.5,85827,69.6,56254,80.6,33112,87.3,39733,70.6,26332,79.5,Metro,199070,189132,27682,174516,161450,39916,52860,27.9,51671,29.6,49788,30.8,25614,64.2
2/8/23,Waupaca County,WI,96.7,30067,59,29937,61.8,29244,65.8,27711,68.1,10312,94.9,28567,56,28487,58.8,2035,26.3,27879,62.7,26452,65,10023,92.3,18092,63.3,18087,63.5,17933,64.3,17421,65.9,13515,75.6,8411,83.9,8504,62.9,6006,71.4,Non-metro,50990,48426,7736,44450,40690,10861,8879,18.3,8807,19.8,8647,21.3,5279,48.6
2/8/23,Dare County,NC,96.8,40884,95,40807,95,39934,95,38199,95,14505,95,30960,83.7,30922,87.4,2013,38.1,30260,92.4,28909,95,11114,95,9788,31.6,9788,31.7,9739,32.2,9542,33,7736,39.4,5043,45.4,2729,35.3,1981,39.3,Non-metro,37009,35367,5279,32745,30088,8201,6699,18.9,6645,20.3,6571,21.8,4047,49.3
2/8/23,Jo Daviess County,IL,97.9,19695,92.7,19643,95,19129,95,18240,95,8372,95,17505,82.4,17477,86,1230,40.2,17034,90.8,16247,94.1,7556,95,8963,51.2,8963,51.3,8920,52.4,8744,53.8,7107,59.7,4837,64,3655,51.4,2740,56.6,Non-metro,21235,20320,3063,18756,17257,6125,4493,22.1,4462,23.8,4412,25.6,3073,50.2
2/8/23,Stewart County,TN,97.8,7055,51.4,7042,54.3,6964,58.3,6632,61,2331,82.3,6264,45.7,6258,48.2,341,16.3,6198,51.9,5917,54.4,2176,76.8,2870,45.8,2870,45.9,2858,46.1,2816,47.6,2337,57.5,1477,67.9,972,41.6,708,47.9,Non-metro,13715,12971,2096,11936,10875,2833,821,6.3,820,6.9,808,7.4,546,19.3
2/8/23,Wood County,OH,98.6,86706,66.3,86107,69.5,82358,72.5,76668,73.5,20814,95,82172,62.8,81855,66.1,8904,45.3,78353,69,72951,70,20011,95,47667,58,47661,58.2,46728,59.6,44730,61.3,28809,74.7,16545,82.7,17034,59.1,11252,68,Metro,130817,123928,19667,113587,104261,20525,21528,17.4,20996,18.5,20295,19.5,10318,50.3
2/8/23,Knox County,OH,98.6,29574,47.5,29483,50.4,28851,54.3,27428,56.9,9608,82.8,27793,44.6,27727,47.4,1896,18.4,27146,51.1,25831,53.6,9211,79.4,15043,54.1,15041,54.2,14923,55,14551,56.3,10958,67.1,7013,76.1,5958,54.4,4255,60.7,Non-metro,62322,58514,10297,53140,48217,11599,6920,11.8,6869,12.9,6748,14,3992,34.4
2/8/23,Page County,VA,78.2,10064,42.1,10059,44.4,9974,47.7,9575,49.9,3585,68.5,9235,38.6,9234,40.8,415,12,9167,43.9,8819,46,3373,64.4,2302,24.9,2302,24.9,2294,25,2231,25.3,1739,29.1,1046,31,1024,58.9,737,70.5,Non-metro,23902,22637,3460,20893,19177,5237,1110,4.9,1107,5.3,1093,5.7,660,12.6
2/8/23,Turner County,SD,96.7,5703,68,5678,72.2,5499,78,5145,81.2,1902,95,4718,56.3,4716,60,412,27.1,4576,64.9,4304,67.9,1638,91.4,2362,50.1,2362,50.1,2337,51.1,2253,52.3,1766,62.8,1160,70.8,876,49.6,673,58,Metro,8384,7863,1523,7049,6340,1792,1173,14.9,1159,16.4,1118,17.6,724,40.4
2/8/23,Naranjito Municipio,PR,97.8,24858,90.9,24769,94.5,22888,93.8,20827,93.7,4929,88.2,23410,85.6,23361,89.2,3661,92.4,21652,88.8,19700,88.6,4700,84.1,16124,68.9,16123,69,16013,74,14693,74.6,7930,81.2,3988,84.9,3035,38.3,1819,45.6,Metro,27349,26197,3961,24391,22236,5586,2049,7.8,2026,8.3,1987,8.9,957,17.1
2/8/23,Northampton County,VA,78.2,9420,80.4,9396,84.5,9145,89.7,8614,91.6,3141,95,8591,73.4,8578,77.2,706,41.3,8353,82,7872,83.7,2960,93.5,4725,55,4724,55.1,4662,55.8,4450,56.5,3512,66.2,2158,72.9,2258,64.3,1542,71.5,Non-metro,11710,11117,1709,10190,9408,3166,2434,21.9,2410,23.7,2331,24.8,1421,44.9
2/8/23,Wood County,WI,96.7,51166,70.1,50855,73.9,49280,78.6,46354,81,16174,95,46728,64,46602,67.7,4102,35.4,45174,72,42500,74.2,14909,95,28020,60,28019,60.1,27618,61.1,26677,62.8,19648,72.9,11763,78.9,12195,62.1,8324,70.8,Non-metro,72999,68850,11603,62713,57247,15408,14537,21.1,14351,22.9,13949,24.4,8067,52.4
2/8/23,Las Piedras Municipio,PR,97.8,29273,79.1,29217,81.9,27366,82.9,24869,82.6,5792,82.2,27734,74.9,27721,77.7,4091,73.6,26026,78.9,23630,78.5,5557,78.9,19085,68.8,19085,68.8,18988,73,17357,73.5,9106,80.5,4594,82.7,3352,36.8,1955,42.6,Metro,37007,35680,5559,33005,30121,7042,2579,7.2,2557,7.7,2503,8.3,1243,17.7
2/8/23,Appling County,GA,88.9,7755,42.2,7750,45,7667,49.9,7394,53.3,2317,71.1,6798,37,6795,39.5,280,8.4,6735,43.8,6515,47,2160,66.3,2589,38.1,2589,38.1,2585,38.4,2562,39.3,1945,50.3,1259,58.3,678,34.9,489,38.8,Non-metro,18386,17209,3336,15376,13873,3257,788,4.6,786,5.1,785,5.7,464,14.2
2/8/23,Colbert County,AL,92.6,32425,58.7,32398,62.2,31903,67,30288,69.3,10085,91.1,27345,49.5,27336,52.5,1682,20,26986,56.7,25654,58.7,8910,80.5,10766,39.4,10766,39.4,10746,39.8,10581,41.2,8546,52.1,5519,61.9,3233,37.8,2416,43.8,Metro,55241,52108,8422,47584,43686,11065,3362,6.5,3355,7.1,3317,7.6,2201,19.9
2/8/23,Clark County,IL,97.9,9365,60.7,9344,64.1,9089,68.9,8631,71.9,3121,95,8067,52.2,8066,55.4,573,22.3,7872,59.7,7493,62.5,2780,89.2,4446,55.1,4446,55.1,4425,56.2,4329,57.8,3477,69.1,2224,80,1700,48.9,1254,56.4,Non-metro,15441,14567,2569,13196,11998,3115,1998,13.7,1991,15.1,1963,16.4,1247,40
2/8/23,McMullen County,TX,98.9,366,49.3,366,52.1,363,55.6,344,57.7,106,56.1,332,44.7,332,47.2,20,18.7,330,50.5,312,52.3,95,50.3,136,41,136,41,136,41.2,136,43.6,112,53.3,64,67.4,29,25.9,22,34.4,Non-metro,743,703,107,653,596,189,39,5.5,39,6,39,6.5,24,12.7
2/8/23,Ottawa County,MI,94.2,173881,59.6,,,,,,,,,173462,59.4,172843,63,17888,34.6,167889,68.1,154955,69.6,41566,91.8,106680,61.5,106661,61.7,103923,61.9,98366,63.5,60693,74.6,34017,81.8,29648,48.8,19135,56.3,Metro,291830,274182,51631,246681,222551,45288,37280,13.6,35833,14.5,33947,15.3,14085,31.1
2/8/23,Washoe County,NV,95.1,368423,78.1,366254,82.4,352877,87.2,328940,88.7,83710,95,317554,67.3,316315,71.2,32025,43.7,304936,75.3,284290,76.6,73992,93.2,154895,48.8,154884,49,152469,50,146250,51.4,93130,64,52747,71.3,51169,54.9,33564,63.6,Metro,471519,444255,73266,404907,370989,79377,76381,17.2,74941,18.5,72743,19.6,34873,43.9
2/8/23,Union County,AR,92.1,25429,65.7,25395,70.3,24774,76.1,23109,78.6,7233,95,20014,51.7,20002,55.3,1531,22.7,19627,60.3,18471,62.8,5928,83.3,8021,40.1,8020,40.1,8002,40.8,7886,42.7,6156,54.5,3792,64,2597,42.2,1841,48.5,Non-metro,38682,36146,6730,32555,29416,7119,3296,9.1,3291,10.1,3271,11.1,1997,28.1
2/8/23,Appanoose County,IA,97.3,6540,52.6,6535,55.7,6418,60.5,6156,64,2499,87.9,6064,48.8,6060,51.7,331,15.7,5956,56.1,5729,59.5,2366,83.2,3519,58,3519,58.1,3498,58.7,3437,60,2820,70.3,1887,79.8,1628,57.7,1229,65.1,Non-metro,12426,11724,2103,10609,9621,2843,1735,14.8,1722,16.2,1706,17.7,1147,40.3
2/8/23,Shawnee County,KS,93.9,128632,72.7,127711,76.8,122174,81.4,112706,83,32969,95,114092,64.5,113520,68.3,12847,42.1,108865,72.6,100673,74.2,30757,92.3,63909,56,63882,56.3,62660,57.6,59725,59.3,40007,70.8,23960,77.9,24001,60,16601,69.3,Metro,176875,166250,30515,150019,135735,33317,31025,18.7,30461,20.3,29505,21.7,16013,48.1
2/8/23,Roger Mills County,OK,93.8,1529,42.7,1527,45.5,1491,49,1413,52.1,500,63.5,1364,38.1,1363,40.6,98,15.1,1332,43.8,1265,46.7,491,62.4,600,44,600,44,600,45,596,47.1,492,57.7,316,64.4,177,36,136,43,Non-metro,3583,3358,648,3043,2710,787,174,5.2,174,5.7,173,6.4,123,15.6
2/8/23,Lee County,TX,98.9,9381,54.4,9368,57.8,9206,62.1,8733,64.7,2845,88.4,8153,47.3,8148,50.3,495,18.2,8028,54.2,7653,56.7,2601,80.8,3401,41.7,3401,41.7,3382,42.1,3332,43.5,2707,55.7,1727,66.4,1125,41.6,808,46.8,Non-metro,17239,16206,2714,14825,13492,3219,1195,7.4,1192,8,1175,8.7,747,23.2
2/8/23,Garfield County,NE,91,,,,,,,,,,,615,31.2,615,33,25,9.9,611,35,590,36.6,276,48,518,84.2,518,84.2,518,84.8,508,86.1,411,95,290,95,231,56.2,171,59,Non-metro,1969,1864,253,1745,1611,575,249,13.4,249,14.3,244,15.1,159,27.7
2/8/23,Windham County,CT,98.2,91601,78.4,91173,82.1,87885,86,81845,87.3,22801,95,77704,66.5,77467,69.8,7837,45.5,74766,73.2,69630,74.3,19109,95,41940,54,41929,54.1,41524,55.5,39831,57.2,27381,68.9,14854,77.7,15287,55.8,9802,66,Metro,116782,110995,17220,102156,93775,20033,21031,18.9,20800,20.4,20171,21.5,10445,52.1
2/8/23,Fleming County,KY,94.1,8512,58.4,8505,62.4,8265,67.3,7803,70.8,2532,95,7745,53.1,7742,56.8,633,24.3,7533,61.4,7109,64.5,2365,90.1,3861,49.9,3861,49.9,3846,51.1,3774,53.1,2852,64.4,1707,72.2,1378,48.3,943,55.2,Non-metro,14581,13629,2604,12272,11025,2624,1449,10.6,1447,11.8,1422,12.9,838,31.9
2/8/23,Crawford County,OH,98.6,20149,48.6,20116,51.4,19848,55.6,19090,58.7,7353,82.9,19259,46.4,19243,49.2,935,14.1,19003,53.2,18308,56.3,7120,80.3,9944,51.6,9944,51.7,9909,52.1,9772,53.4,7838,63.8,5132,72.1,3899,49.7,2885,56.2,Non-metro,41494,39143,6623,35703,32520,8871,4027,10.3,4008,11.2,3977,12.2,2652,29.9
2/8/23,Jones County,MS,98.1,35281,51.8,35235,55.5,34550,60.8,32428,63.5,9995,84.5,30565,44.9,30548,48.1,2201,17.7,30044,52.9,28347,55.5,9338,79,12163,39.8,12163,39.8,12116,40.3,11904,42,9586,55.6,6136,65.7,3371,35.2,2450,39.9,Non-metro,68098,63495,12428,56843,51067,11827,3112,4.9,3103,5.5,3068,6,2036,17.2
2/8/23,San Miguel County,CO,97,8267,95,8212,95,7834,95,7266,95,1302,95,7079,86.6,7050,89.9,792,73.3,6742,92.5,6258,92.5,1173,92.7,4211,59.5,4211,59.7,4135,61.3,3929,62.8,2185,74,933,79.5,1414,64.7,692,74.2,Non-metro,8179,7845,1080,7286,6765,1265,1975,25.2,1922,26.4,1843,27.2,663,52.4
